date,closeprice,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
2015/4/14,144,43.83,40.91,40.8,43.53,-0.612,-0.29,-0.322,77.78,66.67,20.97,26.68,14.66,42.35,57.36,43.31,51.72,4.513,5.074,-0.561,21.42,17.67,15.67,78.64,82.11,70.24,76.54,13.337,11.884,1.453,32.73,3.85,62.1,89.02,90,97.49,90.89,25.456,20.04,5.416,34.29,5.64,46.69,0.0446,2.1592,2.0123,1.4625,0.28,0.233,-2.36,-0.68,10.27,3,26,28.19,26.3,28.44,26.1,24.98,23.3,27.55
2015/4/15,143,36.91,39.58,36.26,41.22,-0.779,-0.388,-0.391,75,76.92,19.46,29.57,15.09,39.88,56.54,41.04,50.31,4.439,5.059,-0.62,20.93,18.98,15.34,77.74,81.81,67.32,76.54,13.272,11.871,1.401,32.38,4.16,61.97,88.5,89.83,97.41,90.75,25.391,20.027,5.364,33.95,5.58,46.69,0.051,1.9845,1.9554,1.458,0.276,0.233,-2.94,-1.42,9.42,49,61,28.1,26.13,28.44,26.12,24.98,23.31,26.84
2015/4/16,147,52.81,43.99,59.04,52.46,-0.651,-0.441,-0.21,8.33,15.38,23.5,26.79,14.48,49.75,59.83,51.93,56.47,4.588,5.089,-0.501,20.93,18.98,15.34,81.34,83.01,76.75,77.31,13.421,11.901,1.52,32.38,4.16,61.97,90.58,90.52,97.7,91.27,25.54,20.057,5.483,33.95,5.58,46.69,0.0542,2.0057,1.9729,1.4671,0.292,0.234,-0.15,1.18,12.37,93,81,29.07,26.9,28.92,26.33,25.15,23.47,28.21
2015/4/17,142.5,40.76,42.91,39.29,42.34,-0.803,-0.513,-0.29,83.33,84.62,21.1,28.59,14.52,38.64,56.13,39.99,49.64,4.42,5.055,-0.635,20.93,18.98,15.34,77.29,81.66,65.95,76.54,13.254,11.868,1.386,32.38,4.16,61.97,88.24,89.74,97.37,90.68,25.373,20.023,5.35,33.95,5.58,46.69,0.0424,2.064,2.0056,1.4841,0.303,0.236,-2.85,-2.03,8.85,4,11,30.01,27.93,29.49,26.7,25.38,23.68,29.99
2015/4/20,143,35.51,40.44,41.99,43.68,-0.913,-0.593,-0.32,72.73,75,19.88,29.25,14.85,29.46,47.24,41.85,50.38,3.94,4.832,-0.892,20.31,18.41,14.59,77.74,81.81,67.32,76.54,13.272,11.871,1.401,32.38,4.16,61.97,88.5,89.83,97.41,90.75,25.391,20.027,5.364,33.95,5.58,46.69,0.0397,1.9494,2.0573,1.4889,0.294,0.236,-2.14,-1.81,9.15,81,21,27.76,27.62,28.19,26.42,25.08,23.68,29.11
2015/4/21,142.5,29.23,36.7,39.78,42.58,-1.016,-0.678,-0.338,81.82,83.33,18.94,27.87,15.15,28.23,46.83,39.99,49.64,3.921,4.828,-0.907,20.31,18.41,14.59,77.29,81.66,65.95,76.54,13.254,11.868,1.386,32.38,4.16,61.97,88.24,89.74,97.37,90.68,25.373,20.023,5.35,33.95,5.58,46.69,0.0369,2.0667,2.0591,1.4859,0.272,0.236,-2.1,-2.29,8.69,63,64,27.66,27.58,28.21,26.38,25.03,23.63,28.25
2015/4/22,143.5,30.6,34.67,46.78,45.62,-0.993,-0.741,-0.252,63.64,66.67,21.4,26.2,14.79,30.7,47.65,43.59,51.1,3.977,4.839,-0.862,20.07,18.2,14.59,78.19,81.96,68.75,76.54,13.291,11.875,1.416,32.38,4.16,61.97,88.76,89.91,97.45,90.82,25.41,20.031,5.379,33.95,5.58,46.69,0.0402,1.9892,2.0665,1.4828,0.273,0.236,-1.07,-1.74,9.37,67,73,27.88,27.62,27.64,26.37,25.03,23.6,27.55
2015/4/23,147,50.96,40.1,64.71,54.92,-0.759,-0.745,-0.014,0,8.33,24.36,24.03,13.78,39.34,50.53,53.39,55.6,4.144,4.873,-0.729,19.61,17.78,14.59,81.34,83.01,76.75,77.31,13.421,11.901,1.52,32.38,4.16,61.97,90.58,90.52,97.7,91.27,25.54,20.057,5.483,33.95,5.58,46.69,0.0435,1.8232,1.9395,1.4782,0.288,0.237,1.5,0.54,11.94,88,63,29.46,26.62,27.38,26.39,25.17,23.7,28.34
2015/4/24,152.5,67.31,49.17,78.76,65.29,-0.195,-0.635,0.44,0,0,33.66,21.08,14.44,52.92,55.06,63.38,61.22,4.451,4.934,-0.483,23.84,16.72,15.5,86.29,84.66,81.23,79.77,13.709,11.959,1.75,31.36,4.03,61.97,93.44,91.47,98,91.9,25.828,20.114,5.714,32.98,5.42,46.69,0.0423,1.9441,1.9824,1.4918,0.316,0.238,5.24,4.14,16.01,96,96,32.1,28.13,28.06,26.73,25.47,23.86,31.06
2015/4/27,151.5,73.86,57.4,72.23,62.39,0.25,-0.458,0.708,13.04,13.04,32.51,19.66,15.17,59.97,56.7,60.43,59.69,4.555,4.858,-0.303,23.6,16.16,15.73,85.39,84.36,80.54,79.36,13.681,11.953,1.728,31.25,4.02,61.97,92.92,91.3,97.95,91.79,25.8,20.109,5.691,32.87,5.4,46.69,0.0404,1.9519,1.9635,1.4834,0.314,0.238,4.34,3.3,15.13,16,91,32.16,28.19,28.12,26.24,25.48,23.83,30.21
2015/4/28,151.5,77.02,63.94,72.23,62.39,0.613,-0.244,0.857,19.05,16.67,31.44,18.33,15.97,59.97,56.7,60.43,59.69,4.564,4.86,-0.296,24.03,16.07,15.81,85.39,84.36,80.54,79.36,13.691,11.955,1.736,31.14,4.01,61.97,92.92,91.3,97.95,91.79,25.81,20.111,5.699,32.77,5.39,46.69,0.0428,1.8231,1.9411,1.4838,0.314,0.238,4.02,3.18,15.02,60,88,29.29,27.9,27.81,26.24,25.48,23.83,29.29
2015/4/29,148.5,70.79,66.22,52,53.58,0.687,-0.058,0.745,58.82,41.67,28.98,22.49,15.73,52.56,54.23,53.04,55.54,4.416,4.83,-0.414,23.5,15.72,15.81,82.69,83.46,78.17,78.04,13.579,11.933,1.646,31.14,4.01,61.97,91.36,90.78,97.79,91.45,25.698,20.088,5.61,32.77,5.39,46.69,0.0413,1.8465,1.9542,1.4875,0.294,0.239,1.75,1.04,12.64,14,78,29.21,27.71,28.09,26.4,25.54,23.92,29.47
2015/4/30,147,62.47,64.97,44.25,49.68,0.606,0.075,0.531,92.86,54.17,27.64,24.9,14.98,48.86,52.99,49.98,53.68,4.332,4.814,-0.482,23.13,15.47,15.81,81.34,83.01,76.75,77.31,13.523,11.921,1.602,31.14,4.01,61.97,90.58,90.52,97.7,91.27,25.642,20.077,5.565,32.77,5.39,46.69,0.0385,1.8569,2.025,1.4892,0.287,0.239,0.67,-0.01,11.4,11,8,29.51,27.1,27.04,26.45,25.55,23.94,28.84
2015/5/4,147.5,58.31,62.75,47.51,51,0.546,0.169,0.377,80,50,26.03,24.61,14.11,47.39,51.12,51.16,54.25,4.105,4.672,-0.567,22.47,15.59,15.97,80.8,82.27,77.36,75.75,13.509,12.239,1.27,30.57,3.93,63.06,90.84,90.61,97.73,91.33,25.661,20.081,5.58,32.77,5.39,46.69,0.0346,1.8174,2.0173,1.5006,0.287,0.238,0.89,0.31,11.68,79,18,28.67,27.01,26.91,26.37,25.55,23.84,27.97
2015/5/5,147,51.57,59.02,44.27,49.56,0.464,0.228,0.236,86.67,54.17,24.79,23.43,13.3,46.15,50.71,49.98,53.68,4.087,4.669,-0.582,22.47,15.59,15.97,80.35,82.12,76.75,74.57,13.49,12.235,1.255,30.57,3.93,63.06,90.58,90.52,97.7,91.27,25.642,20.077,5.565,32.77,5.39,46.69,0.0355,1.8562,2.0749,1.5012,0.279,0.238,0.55,-0.03,11.2,52,18,28.44,26.9,26.88,26.25,25.46,23.85,27.17
2015/5/6,147.5,44.18,54.07,48.64,51.1,0.404,0.263,0.141,63.64,57.14,23.29,23.23,12.36,47.39,51.12,51.16,54.25,4.096,4.67,-0.574,22.35,16.07,15.85,80.8,82.27,77.36,75.75,13.499,12.237,1.262,30.46,3.92,63.06,90.84,90.61,97.73,91.33,25.661,20.081,5.58,32.77,5.39,46.69,0.0363,1.8175,2.0566,1.5002,0.276,0.238,0.84,0.29,11.47,55,40,27.55,26.92,26.57,26.22,24.9,23.82,26.4
2015/5/7,146.5,33.62,47.25,40.67,47.85,0.315,0.273,0.042,66.67,82.35,22.41,22.35,11.49,44.92,50.3,48.81,53.02,4.059,4.663,-0.604,22.35,16.07,15.85,79.9,81.97,74.72,73.7,13.462,12.229,1.233,30.46,3.92,63.06,90.32,90.43,97.66,91.21,25.624,20.074,5.55,32.77,5.39,46.69,0.0422,1.7134,2.0105,1.4883,0.269,0.237,0.03,-0.42,10.62,51,70,27.55,26.95,26.57,25.89,24.89,23.77,25.75
2015/5/8,146.5,26.58,40.36,40.67,47.85,0.242,0.267,-0.025,66.67,87.5,21.54,21.48,10.68,44.92,50.3,48.81,53.02,4.059,4.663,-0.604,22.35,16.07,15.85,79.9,81.97,74.72,73.7,13.462,12.229,1.233,30.46,3.92,63.06,90.32,90.43,97.66,91.21,25.624,20.074,5.55,32.77,5.39,46.69,0.0493,1.6622,1.9568,1.4992,0.268,0.237,-0.09,-0.48,10.51,69,72,26.5,26.91,25.64,25.83,24.89,23.76,24.98
2015/5/11,148.5,30.22,36.98,60.77,54.92,0.303,0.274,0.029,14.29,62.5,24.05,20.08,10.56,47.23,49.28,54.18,55.45,3.91,4.512,-0.602,22.28,15.6,15.98,81.7,82.57,78.5,78.12,13.546,12.246,1.3,30.35,3.9,63.06,91.36,90.78,97.79,91.45,25.698,20.088,5.61,32.77,5.39,46.69,0.0603,1.6143,1.9347,1.4948,0.261,0.237,1.23,0.81,11.91,92,89,26.84,26.48,25.78,25.78,24.92,23.78,24.82
2015/5/12,147.5,32.27,35.41,50.15,51.07,0.301,0.279,0.022,42.86,75,23.08,19.27,10.45,44.76,48.45,51.65,54.27,3.873,4.505,-0.632,22.28,15.6,15.98,80.8,82.27,77.36,75.75,13.509,12.239,1.27,30.35,3.9,63.06,90.84,90.61,97.73,91.33,25.661,20.081,5.58,32.77,5.39,46.69,0.056,1.5314,1.9217,1.4934,0.262,0.237,0.53,0.1,11.04,29,84,25.25,26.4,25.68,25.68,24.93,23.78,24.24
2015/5/13,148,45.32,38.71,55.06,52.91,0.323,0.288,0.035,33.33,54.55,23.18,18.21,10.56,46,48.87,52.95,54.87,3.892,4.509,-0.617,22.28,15.6,15.98,81.25,82.42,77.94,76.94,13.527,12.242,1.285,30.35,3.9,63.06,91.1,90.69,97.76,91.39,25.68,20.085,5.595,32.77,5.39,46.69,0.0517,1.5493,1.9141,1.4935,0.246,0.237,0.73,0.41,11.31,54,85,25.27,26.2,25.67,25.68,24.86,23.78,23.53
2015/5/14,146,34.98,37.47,36.9,45.36,0.235,0.277,-0.042,100,85.71,21.59,19.71,10.13,41.06,47.22,47.42,52.3,3.799,4.49,-0.691,22.15,15.51,15.98,79.45,81.82,72.8,72.85,13.453,12.227,1.226,30.35,3.9,63.06,90.06,90.35,97.63,91.15,25.605,20.07,5.535,32.77,5.39,46.69,0.0525,1.4839,1.8668,1.49,0.25,0.238,-0.73,-0.95,9.71,28,74,24.67,26.21,25.49,25.74,24.87,23.81,23.42
2015/5/15,146.5,35.82,36.92,42.79,47.44,0.135,0.249,-0.114,62.5,62.5,20.37,21.4,9.58,42.29,47.63,48.81,53.02,3.799,4.49,-0.691,21.32,15.33,15.89,79.9,81.97,74.72,73.7,13.462,12.229,1.233,30.24,3.89,63.06,90.32,90.43,97.66,91.21,25.624,20.074,5.55,32.77,5.39,46.69,0.0513,1.5299,1.8435,1.4918,0.24,0.238,-0.37,-0.65,9.99,75,79,24.52,26.16,25.25,25.74,24.77,23.81,22.75
2015/5/18,146.5,36.38,36.74,42.79,47.44,0.056,0.21,-0.154,62.5,62.5,19.21,20.18,9.07,41.53,45.6,48.81,53.02,3.514,4.295,-0.781,20.81,14.96,15.92,79.9,81.97,74.72,73.7,13.462,12.229,1.233,30.24,3.89,63.06,90.32,90.43,97.56,91.02,25.624,20.074,5.55,32.77,5.39,46.69,0.0492,1.4256,1.8346,1.4914,0.238,0.237,-0.51,-0.7,9.89,70,49,22.53,25.69,25.17,25.66,24.77,23.77,22.05
2015/5/19,146.5,36.75,36.74,42.79,47.44,0.002,0.168,-0.166,62.5,62.5,19.27,18.75,8.52,41.53,45.6,48.81,53.02,3.524,4.297,-0.773,20.68,14.87,15.92,79.9,81.97,74.72,73.7,13.462,12.229,1.233,30.24,3.89,63.06,90.32,90.43,97.41,90.75,25.624,20.074,5.55,32.77,5.39,46.69,0.0369,1.1292,1.7524,1.4756,0.219,0.237,-0.63,-0.75,9.8,34,51,19.63,25.18,25.03,25.65,24.55,23.72,21.39
2015/5/20,146.5,37,36.83,42.79,47.44,-0.031,0.128,-0.159,57.14,62.5,18.7,18.19,8.01,41.53,45.6,48.81,53.02,3.524,4.297,-0.773,20.68,14.87,15.92,79.9,81.97,74.72,73.7,13.462,12.229,1.233,30.24,3.89,63.06,90.32,90.43,97.28,90.54,25.624,20.074,5.55,32.77,5.39,46.69,0.0378,1.1303,1.748,1.4732,0.19,0.237,-0.76,-0.73,9.71,61,53,19.62,24.01,24.95,25.64,24.52,23.69,20.71
2015/5/21,145.5,32.07,35.24,29.38,42.5,-0.131,0.076,-0.207,66.67,77.78,17.57,21.61,8.17,38.86,44.71,45.48,51.45,3.477,4.287,-0.81,20.56,15.37,15.79,79,81.67,70.98,72.02,13.416,12.22,1.196,30.13,3.87,63.06,89.8,90.26,97.23,90.47,25.587,20.066,5.521,32.77,5.39,46.69,0.0422,1.0834,1.7014,1.4654,0.192,0.237,-1.51,-1.37,8.87,53,63,19.75,24.02,24.97,25.66,24.33,23.7,20.27
2015/5/22,145.5,28.79,33.09,29.38,42.5,-0.189,0.023,-0.212,66.67,77.78,18.02,20.29,8.01,38.86,44.71,45.48,51.45,3.477,4.287,-0.81,20.56,15.37,15.79,79,81.67,70.98,72.02,13.416,12.22,1.196,30.13,3.87,63.06,89.8,90.26,97.45,90.82,25.587,20.066,5.521,32.77,5.39,46.69,0.0391,1.0649,1.6663,1.4611,0.191,0.237,-1.46,-1.34,8.79,48,49,19.64,24.02,24.74,25.66,24.03,23.7,19.68
2015/5/25,147.5,41.42,35.87,64.32,54.26,-0.139,-0.009,-0.13,0,33.33,18.45,19.04,7.55,42.57,44,53.43,54.44,3.279,4.085,-0.806,20.04,14.99,15.69,80.8,82.27,77.36,75.75,13.49,12.235,1.255,30.13,3.87,63.06,90.84,90.61,97.66,91.21,25.661,20.081,5.58,32.77,5.39,46.69,0.0482,1.0103,1.6666,1.4622,0.195,0.237,0.07,0.06,10.19,90,65,18.33,24.29,24.83,25.69,24.06,23.72,19.81
2015/5/26,146.5,44.28,38.67,49.13,48.72,-0.099,-0.027,-0.072,50,55.56,20.4,17.85,7.49,39.8,43.07,49.77,52.99,3.26,4.082,-0.822,21.03,14.8,15.9,79.9,81.97,74.72,73.7,13.453,12.227,1.226,30.13,3.87,63.06,90.32,90.43,97.56,91.02,25.624,20.074,5.55,32.77,5.39,46.69,0.0433,0.5501,1.6689,1.4607,0.179,0.237,-0.44,-0.53,9.35,24,65,12.56,24.15,24.86,25.46,24.06,23.73,19.42
2015/5/27,145,33.69,37.01,34.05,41.64,-0.177,-0.057,-0.12,87.5,87.5,19.12,21.43,7.36,35.63,41.68,43.62,50.63,3.195,4.069,-0.874,20.9,14.71,15.9,78.55,81.52,69.24,71.21,13.397,12.216,1.181,30.13,3.87,63.06,89.54,90.17,88.35,86.49,25.568,20.062,5.506,32.77,5.39,46.69,0.0378,0.5826,1.5976,1.4583,0.126,0.237,-1.24,-1.49,8.14,14,38,12.79,24.25,23.76,25.5,24.08,23.75,19.28
2015/5/28,147,43.29,39.1,56.37,51.98,-0.135,-0.073,-0.062,42.86,37.5,19.19,19.77,6.94,41.18,43.53,51.67,53.73,3.269,4.083,-0.814,20.9,14.71,15.9,80.35,82.12,76.75,74.57,13.471,12.231,1.24,30.13,3.87,63.06,90.58,90.52,92.58,88.43,25.642,20.077,5.565,32.77,5.39,46.69,0.044,0.6429,1.6055,1.4647,0.136,0.237,0.17,-0.11,9.54,79,57,13.9,22.81,23.91,25.47,24.12,23.76,19.48
2015/5/29,146,41.36,39.85,46.53,47.32,-0.146,-0.088,-0.058,71.43,62.5,17.98,20.09,6.84,38.41,42.61,47.71,52.24,3.232,4.076,-0.844,20.9,14.71,15.9,79.45,81.82,72.8,72.85,13.434,12.224,1.21,30.13,3.87,63.06,90.06,90.35,89.72,87.13,25.605,20.07,5.535,32.77,5.39,46.69,0.0444,0.4639,1.613,1.4674,0.137,0.237,-0.48,-0.74,8.71,33,51,12.4,22.28,23.95,25.42,24.12,23.77,19.08
2015/6/1,145,34.98,38.23,38.19,43.04,-0.247,-0.12,-0.127,77.78,77.78,16.84,23.56,7.54,35.33,40.18,43.28,50.43,2.901,3.841,-0.94,20.36,15.62,15.71,77.29,80.31,68.41,69.3,13.109,12.401,0.708,29.67,4.2,63.93,89.54,90.17,80.96,82.84,25.568,20.062,5.506,32.77,5.39,46.69,0.0449,0.4623,1.5942,1.4641,0.123,0.237,-1.07,-1.35,7.89,39,17,12.13,22.36,23.74,25.42,24.12,23.77,18.67
2015/6/2,144,26.65,34.37,31.21,39.11,-0.397,-0.175,-0.222,87.5,90,16.02,24.04,8.43,32.55,39.26,39.61,48.75,2.854,3.832,-0.978,20.23,16.16,15.56,76.39,80.01,64.51,67.65,13.062,12.392,0.67,29.55,4.56,63.79,89.02,90,71.93,77.92,25.531,20.055,5.476,32.77,5.39,46.69,0.0424,0.4504,1.5648,1.4647,0.12,0.237,-1.66,-1.97,7.07,28,19,12.23,21.82,23.3,25.35,24.11,23.78,18.31
2015/6/3,143,17.77,28.84,25.4,35.5,-0.557,-0.251,-0.306,100,100,15.22,24.5,9.5,29.77,38.33,36.51,47.17,2.808,3.822,-1.014,20.1,16.7,15.42,75.49,79.71,61.03,66.08,13.016,12.382,0.634,29.44,4.93,63.65,88.5,89.83,77.7,81.13,25.494,20.048,5.446,32.77,5.39,46.69,0.0458,0.4714,1.5231,1.4678,0.121,0.238,-2.19,-2.58,6.26,52,40,12.37,21.74,22.8,25.32,24.12,23.79,17.96
2015/6/4,141,15.77,24.48,17.33,29.46,-0.843,-0.369,-0.474,86.67,88.23,13.75,31.81,11.65,28.08,37.77,31.56,44.31,2.678,3.796,-1.118,19.36,19.77,14.84,73.69,79.11,55.1,63.14,12.886,12.356,0.53,28.79,7.05,62.89,87.46,89.48,76.68,80.58,25.391,20.027,5.364,32.46,5.34,46.69,0.059,0.5172,1.3923,1.4377,0.128,0.237,-3.37,-3.9,4.7,65,38,12.99,21.36,22.87,24.96,24.16,23.78,18.24
2015/6/5,140,14.02,20.99,14.46,26.92,-1.15,-0.525,-0.625,85.71,89.47,12.85,32.99,13.96,27.91,37.71,29.56,43,2.622,3.785,-1.163,19.13,20.74,15.05,72.79,78.81,52.54,61.77,12.83,12.345,0.485,28.57,7.74,62.65,86.94,89.31,71.93,77.92,25.335,20.016,5.319,32.26,5.3,46.69,0.0629,0.5134,1.3905,1.4338,0.128,0.237,-3.85,-4.53,3.89,47,45,13,21.37,22.81,24.8,24.16,23.7,17.88
2015/6/8,138.5,9.35,17.11,11.04,23.53,-1.453,-0.711,-0.742,100,100,12.21,33,16.25,18.61,31.34,26.42,40.99,1.937,3.415,-1.478,18.76,20.98,14.37,71.44,78.36,49.12,59.82,12.765,12.332,0.433,28.47,8.08,62.54,86.17,89.05,69.35,76.4,25.27,20.003,5.267,32.15,5.29,46.69,0.0499,0.4639,1.377,1.4241,0.13,0.236,-4.55,-5.48,2.72,35,44,13.3,20.95,22.88,24.84,24.16,23.6,17.88
2015/6/9,139,9.74,14.65,19.03,26.94,-1.664,-0.902,-0.762,84.62,89.47,11.39,32.46,18.52,20.76,32.06,27.39,41.64,1.947,3.417,-1.47,18.64,21.48,14.48,71.89,78.51,50.21,60.45,12.774,12.334,0.44,28.36,8.41,62.43,86.43,89.14,71.05,77.4,25.28,20.005,5.275,32.06,5.27,46.69,0.0588,0.2938,1.228,1.3837,0.131,0.235,-3.92,-5.04,3.03,92,72,12.16,20.97,22.9,24.85,24.14,23.59,17.37
2015/6/10,139.5,11.76,13.69,27.21,30.38,-1.736,-1.069,-0.667,66.67,84.21,15.4,29.79,19.47,21.83,32.42,28.44,42.31,1.993,3.427,-1.434,18.29,21.08,14.48,72.34,78.66,51.35,61.1,12.793,12.338,0.455,28.36,8.41,62.43,86.68,89.22,73.75,78.96,25.298,20.008,5.29,32.06,5.27,46.69,0.0568,0.3293,1.2147,1.3742,0.121,0.235,-3.29,-4.59,3.35,26,67,12.3,19.75,22.89,24.85,24.13,23.59,16.91
2015/6/11,143.5,30.76,19.38,63.78,50.93,-1.549,-1.165,-0.384,8.33,42.1,20.94,25.67,18.8,30.43,35.28,44.86,48.86,2.188,3.466,-1.278,17.74,20.44,14.48,75.94,79.86,62.72,66.85,12.941,12.367,0.574,28.36,8.41,62.43,88.76,89.91,91.13,87.77,25.447,20.038,5.409,32.06,5.27,46.69,0.0693,0.3634,1.1924,1.3746,0.159,0.237,-0.43,-1.83,6.23,93,88,16.3,21.06,23.16,25.16,24.33,23.75,19.81
2015/6/12,144.5,53.84,30.87,68.69,54.65,-1.311,-1.194,-0.117,0,18.75,21.19,24.08,17.91,32.59,36,48.08,50.32,2.235,3.475,-1.24,17.63,20.32,14.48,76.84,80.16,66.4,68.46,12.979,12.375,0.604,28.36,8.41,62.43,89.28,90.09,97.28,90.54,25.484,20.046,5.438,32.06,5.27,46.69,0.0723,0.3077,1.188,1.3746,0.161,0.237,0.33,-1.1,6.9,70,92,15.93,20.53,23.11,25.16,24.34,23.75,19.42
2015/6/15,143,61.53,41.09,54.76,48.52,-1.165,-1.188,0.023,23.08,23.08,19.86,22.57,17.09,32.48,34.83,43.33,48.04,1.934,3.167,-1.233,17.19,19.81,13.95,75.49,79.71,61.03,66.08,12.923,12.364,0.559,28.36,8.41,62.43,88.5,89.83,88.35,86.49,25.428,20.034,5.394,32.06,5.27,46.69,0.0693,0.3331,1.1983,1.3751,0.158,0.237,-0.59,-2,5.72,19,92,16.22,20.62,23.04,25.16,24.36,23.75,19.28
2015/6/16,142,61.53,47.9,46.84,44.8,-1.13,-1.176,0.046,50,38.46,18.6,25.87,17.04,30.33,34.11,40.66,46.63,1.869,3.154,-1.285,16.87,19.44,13.95,74.59,79.41,57.91,64.57,12.886,12.356,0.53,28.36,8.41,62.43,87.98,89.65,80.96,82.84,25.391,20.027,5.364,32.06,5.27,46.69,0.0681,0.345,1.1902,1.3752,0.159,0.237,-1.13,-2.56,4.92,54,70,16.34,19.47,22.91,25.13,24.37,23.76,18.87
2015/6/17,142.5,64.1,53.3,51.25,47.06,-1.044,-1.15,0.106,57.14,30.77,19.32,24.62,16.68,31.4,34.47,41.95,47.32,1.888,3.158,-1.27,16.87,19.44,13.95,75.04,79.56,59.43,65.32,12.904,12.36,0.544,28.36,8.41,62.43,88.24,89.74,79.84,82.26,25.41,20.031,5.379,32.06,5.27,46.69,0.0742,0.3844,1.1895,1.3724,0.159,0.237,-0.64,-2.08,5.22,64,82,16.42,18,22.88,25.01,24.35,23.73,18.38
2015/6/18,142,63.25,56.62,46.44,45.01,-0.992,-1.118,0.126,71.43,38.46,18.67,23.79,16.35,30.33,34.11,40.66,46.63,1.869,3.154,-1.285,16.87,19.44,13.95,74.59,79.41,57.91,64.57,12.886,12.356,0.53,28.36,8.41,62.43,87.98,89.65,85.74,85.24,25.391,20.027,5.364,32.06,5.27,46.69,0.0722,0.3654,1.1611,1.3703,0.16,0.237,-0.87,-2.3,4.79,19,21,16.43,18,22.55,25.01,24.02,23.73,17.88
2015/6/22,142,62.68,58.64,46.44,45.01,-0.931,-1.081,0.15,71.43,38.46,19.42,22.57,15.72,28.82,32.35,40.66,46.63,1.561,2.835,-1.274,16.54,19.06,13.46,74.59,79.41,57.91,64.57,12.886,12.356,0.53,28.36,8.41,62.43,87.98,89.65,78.76,81.69,25.391,20.027,5.364,32.06,5.27,46.69,0.0622,0.3025,1.0908,1.352,0.16,0.237,-0.75,-2.19,4.72,40,28,16.32,17.98,22.17,24.99,23.91,23.72,17.37
2015/6/23,144.5,72.09,63.12,69.1,56.64,-0.742,-1.013,0.271,12.5,7.14,22.48,20.31,14.96,34.2,34.14,50.26,50.65,1.682,2.86,-1.178,16.86,18.69,13.32,76.84,80.16,66.4,68.46,12.979,12.375,0.604,28.36,8.41,62.43,89.28,90.09,74.7,79.49,25.484,20.046,5.438,32.06,5.27,46.69,0.0653,0.3911,1.0513,1.3551,0.17,0.237,1.1,-0.4,6.5,86,49,17.56,18.42,21.62,25.06,23.92,23.76,18.17
2015/6/24,145,81.39,69.21,72.06,58.59,-0.549,-0.92,0.371,0,0,21.33,19.27,14.25,35.27,34.5,51.81,51.39,1.701,2.863,-1.162,16.86,18.69,13.32,77.29,80.31,68.41,69.3,12.997,12.379,0.618,28.36,8.41,62.43,89.54,90.17,74.7,79.49,25.503,20.049,5.454,32.06,5.27,46.69,0.067,0.3764,1.0658,1.3559,0.171,0.237,1.51,-0.05,6.79,72,52,16.88,17.42,21.62,25.06,23.92,23.76,17.66
2015/6/25,146.5,84.82,74.41,79.43,63.97,-0.27,-0.79,0.52,10,8.33,26.69,17.96,14.63,38.5,35.57,55.95,53.46,1.794,2.882,-1.088,18.94,18.22,13.09,78.64,80.76,73.65,72.28,13.072,12.394,0.678,28.16,8.35,62.43,90.32,90.43,77.7,81.13,25.559,20.061,5.498,32.06,5.27,46.69,0.0672,0.4439,1.0702,1.3555,0.168,0.237,2.5,0.94,7.83,72,75,17.14,14.93,21.73,25.1,23.94,23.78,17.59
2015/6/26,146,82.19,77,71.56,61.03,-0.049,-0.642,0.593,27.27,23.08,26.57,16.72,15.21,37.42,35.21,54.66,52.79,1.784,2.88,-1.096,19.44,18.11,13.21,78.19,80.61,72.8,71.03,13.062,12.392,0.67,28.05,8.32,62.43,90.06,90.35,77.7,81.13,25.54,20.057,5.483,32.06,5.27,46.69,0.0689,0.4754,1.072,1.3536,0.167,0.237,2.19,0.56,7.38,37,71,16.79,14.87,21.73,25.01,23.94,23.75,17.14
2015/6/29,138.5,64.56,72.85,41.05,46.71,-0.076,-0.529,0.453,91.91,70.7,23.85,23.6,14.16,39.81,36.74,44.76,48.16,1.562,2.616,-1.054,18.67,17.39,12.52,75.4,79.68,61.03,66.08,12.947,12.369,0.578,28.05,8.32,62.43,88.45,89.81,75.68,80.03,25.425,20.034,5.391,32.06,5.27,46.69,0.0756,0.5715,1.0423,1.3346,0.179,0.238,0.13,-1.55,5.03,42,73,17.62,15.68,21.97,25.15,24,23.82,18.67
2015/6/30,140.5,61.03,68.91,56.5,54.6,-0.029,-0.429,0.4,55.09,38.95,22.22,21.98,13.19,46.06,38.83,50.9,51.15,1.639,2.632,-0.993,18.67,17.39,12.52,77.26,80.3,68.41,69.3,13.024,12.384,0.64,28.05,8.32,62.43,89.53,90.17,80.96,82.84,25.502,20.049,5.453,32.06,5.27,46.69,0.0773,0.6239,1.058,1.3357,0.179,0.238,1.58,-0.14,6.47,74,70,18.29,15.44,22.16,25.22,24.05,23.86,18.94
